"dataSeduta","numeroSeduta","votazione","numero","oggetto","esito","presenti","maggioranza","numeroLegale","votanti","favorevoli","contrari","astenuti","presidente"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-83",83,"Em. 3.28, Bellot e Stefani","respinto",212,106,144,211,41,168,2,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-82",82,"Em. 3.27, Buccarella e altri","respinto",211,106,144,210,41,156,13,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-81",81,"Emm. 3.26 e 3.100, Buccarella e altri;         Mussini e altri","respinto",208,104,144,207,41,165,1,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-80",80,"Em. 3.25, De Cristofaro e altri","respinto",207,104,144,206,44,151,11,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-79",79,"Emm. 3.23 e 3.24, Buccarella e altri;          Uras e altri","respinto",211,106,144,210,55,154,1,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-78",78,"Em. 3.22, De Petris e altri","respinto",207,104,144,206,54,151,1,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-77",77,"Em. 3.21, Barani e Mauro Giovanni","respinto",209,105,144,208,32,176,0,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-76",76,"Em. 3.20, Mussini e altri","respinto",211,106,144,210,45,154,11,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-75",75,"Emm. 3.18 e 3.19, Buccarella e altri;          Uras e altri","respinto",211,106,144,210,55,153,2,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-74",74,"Em. 3.16, Buccarella e altri","respinto",209,105,144,208,55,152,1,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-73",73,"Em. 3.15, Sciascia e altri","respinto",210,105,144,209,31,176,2,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-72",72,"Em. 3.14, De Petris e altri","respinto",212,106,144,211,13,185,13,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-71",71,"Em. 3.13, De Petris e altri","respinto",210,105,144,209,14,183,12,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-70",70,"Em. 3.12, Bellot e Stefani","respinto",211,106,144,210,44,165,1,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-69",69,"Em. 3.9 (prima parte), Buccarella e altri","respinto",210,105,144,209,84,124,1,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-68",68,"Em. 3.6 (prima parte), Barani e Mauro Giovanni","respinto",207,104,144,206,34,171,1,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-67",67,"Em. 3.5, Bellot e Stefani","respinto",207,104,144,206,41,160,5,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-66",66,"Em. 3.4, Barani e Mauro Giovanni","respinto",209,105,144,208,34,174,0,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-65",65,"Em. 3.1 (prima parte), Barani e Mauro Giovanni","respinto",208,104,144,207,30,177,0,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-64",64,"Articolo 2.","approvato",207,104,144,206,119,73,14,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-63",63,"Em. 2.2, Bottici e altri","respinto",199,100,144,198,33,157,8,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-62",62,"Em. 2.1, Bottici e altri","respinto",208,104,144,207,34,165,8,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-61",61,"Articolo 1","approvato",211,106,144,210,118,77,15,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-60",60,"ODG G1.105, Bignami","respinto",210,105,144,209,23,154,32,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-59",59,"ODG G1.104, Bignami","respinto",207,104,144,206,27,152,27,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-58",58,"ODG G1.102, De Cristofaro e altri","respinto",210,105,144,209,56,152,1,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-57",57,"ODG G1.101, Bignami e altri","respinto",209,105,144,208,64,143,1,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-56",56,"ODG G1.100, Bignami e altri","respinto",206,103,144,205,73,119,13,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-55",55,"Em. 1.89, Bellot","respinto",209,104,144,207,56,120,31,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-54",54,"Em. 1.88, Scavone e altri","respinto",210,105,144,209,32,171,6,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-53",53,"Em. 1.86, Mussini e altri","respinto",204,102,144,203,51,150,2,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-52",52,"Em. 1.85, De Petris e altri","respinto",205,103,144,204,54,148,2,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-51",51,"Em. 1.84, Bellot","respinto",207,104,144,206,85,121,0,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-50",50,"Em. 1.83, Mussini e altri","respinto",207,104,144,206,55,151,0,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-49",49,"Em. 1.82, Bignami e altri","respinto",201,101,144,200,50,149,1,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-48",48,"Em. 1.81, Bignami e altri","respinto",205,103,144,204,52,151,1,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-47",47,"Em. 1.80, De Cristofaro e altri","respinto",198,99,144,197,44,152,1,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-46",46,"Em. 1.79, Uras e altri","respinto",204,102,144,203,53,149,1,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-45",45,"Em. 1.78, Uras e altri","respinto",204,102,144,203,40,162,1,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-44",44,"Em. 1.77, De Cristofaro e altri","respinto",201,101,144,200,42,157,1,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-43",43,"Em. 1.74, Bellot","respinto",206,103,144,205,16,186,3,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-42",42,"Em. 1.72, De Petris e altri","respinto",201,101,144,200,52,146,2,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-41",41,"Em. 1.65 (prima parte), Sciascia e altri","respinto",202,101,144,201,30,170,1,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-40",40,"Emm. 1.63 e 1.64, Bottici e altri; Mussini e   altri","respinto",202,101,144,201,41,159,1,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-39",39,"Em. 1.62, Bottici e altri","respinto",201,101,144,200,48,150,2,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-38",38,"Em. 1.61, Mussini e altri","respinto",202,101,144,201,42,158,1,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-37",37,"Em. 1.59, Mussini e altri","respinto",204,102,144,203,11,160,32,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-36",36,"Em. 1.57, Bottici e altri","respinto",201,101,144,200,42,157,1,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-35",35,"Em. 1.55, Mussini e altri","respinto",201,101,144,200,39,160,1,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-34",34,"Em. 1.54, Uras e altri","respinto",202,101,144,201,42,157,2,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-33",33,"Em. 1.52, Mussini e altri","respinto",202,101,144,201,40,160,1,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-32",32,"Em. 1.53, Barani e Mauro Giovanni","respinto",203,102,144,202,32,168,2,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-31",31,"Em. 1.51, Mussini e altri","respinto",201,101,144,200,41,158,1,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-30",30,"Em. 1.49, Bottici e altri","respinto",202,101,144,201,40,159,2,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-29",29,"Em. 1.48, Barani e Mauro Giovanni","respinto",202,101,144,201,27,173,1,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-28",28,"Em. 1.46, Mussini e altri","respinto",202,101,144,201,41,159,1,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-27",27,"Em. 1.40, Caliendo e altri","respinto",201,101,144,200,42,157,1,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-26",26,"Em. 1.37, De Petris e altri","respinto",199,100,144,198,41,155,2,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-25",25,"Em. 1.35 (prima parte), Mussini e altri","respinto",201,101,144,200,41,158,1,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-24",24,"Em. 1.34, Sciascia e altri","respinto",199,100,144,198,39,157,2,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-23",23,"Em. 1.33, Bignami e altri","respinto",194,97,144,193,9,151,33,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-22",22,"Em. 1.32, Uras e altri","respinto",195,98,144,194,21,139,34,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-21",21,"Em. 1.30, Mussini e altri","respinto",194,97,144,193,42,150,1,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-20",20,"Em. 1.29, Bottici e altri","respinto",193,97,144,192,42,149,1,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-19",19,"Em. 1.25, Bignami e altri","respinto",191,96,144,190,50,139,1,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-18",18,"Em. 1.24, Bottici e altri","respinto",192,96,144,191,52,138,1,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-17",17,"Em. 1.22 (prima parte), Bottici e altri","respinto",193,97,144,192,53,138,1,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-16",16,"Em. 1.21, Mussini e altri","respinto",193,97,144,192,43,148,1,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-15",15,"Em. 1.20, Mussini e altri","respinto",188,94,144,187,41,145,1,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-14",14,"Em. 1.19, Mussini e altri","respinto",186,93,144,185,51,133,1,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-13",13,"Em. 1.17 (prima parte), Barani e Mauro Giovanni","respinto",190,95,144,189,41,143,5,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-12",12,"Em. 1.14, Bottici e altri","respinto",187,94,144,186,51,134,1,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-11",11,"Em. 1.12, Sciascia e altri","respinto",187,94,144,186,66,119,1,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-10",10,"Em. 1.11, Bottici e altri","respinto",187,94,144,186,38,147,1,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-9",9,"Em. 1.10, Bellot","respinto",187,94,144,186,37,146,3,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-8",8,"Em. 1.7, Bottici e altri","respinto",180,90,144,179,36,142,1,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-7",7,"Emm. 1.4 e 1.5, Bignami e altri; Sciascia e    altri","respinto",177,89,144,176,61,115,0,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-6",6,"Em. 1.1 (prima parte), Bellot","respinto",179,90,144,178,50,128,0,"http://dati.senato.it/senatore/26041"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-5",5,"Controprova","approvato",181,91,143,180,139,41,0,"http://dati.senato.it/senatore/1103"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-4",4,"Proposta dichiarare incompetenza Senato a deliberare su applicabilità fatto oggetto procedim.","approvato",239,119,143,237,120,112,5,"http://dati.senato.it/senatore/1103"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-3",3,"Proposta di negare autorizzazione ad utilizzo  intercettazioni nei confronti del senatore Azzollini","approvato",220,109,142,217,180,36,1,"http://dati.senato.it/senatore/1103"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-2",2,"Verifica del numero legale","",188,142,142,178,0,0,0,"http://dati.senato.it/senatore/1103"
2014-12-04,365,"http://dati.senato.it/votazione/17-365-1",1,"Verifica del numero legale","",140,142,142,126,0,0,0,"http://dati.senato.it/senatore/1103"
2014-12-03,364,"http://dati.senato.it/votazione/17-364-2",2,"Verifica del numero legale","",197,144,144,188,0,0,0,"http://dati.senato.it/senatore/29110"
2014-12-03,364,"http://dati.senato.it/votazione/17-364-1",1,"Verifica del numero legale","",153,142,142,128,0,0,0,"http://dati.senato.it/senatore/26041"
2014-12-02,363,"http://dati.senato.it/votazione/17-363-1",1,"Controprova","respinto",261,131,145,260,104,156,0,"http://dati.senato.it/senatore/422"
2014-11-27,361,"http://dati.senato.it/votazione/17-361-17",17,"Mozioni su diffusione sistemi elettronici pagamento. Mozione1-00353 (testo 3) (punti 2, 3 e 5 disp.), Bignami e altri","respinto",195,98,137,194,72,98,24,"http://dati.senato.it/senatore/422"
2014-11-27,361,"http://dati.senato.it/votazione/17-361-16",16,"Mozioni su diffus. sist. elettr. pagamento. Mozione 1-00353 (testo 3) (premesse e punti 1, 4 e 6 disp.), Bignami e altri","approvato",195,97,137,193,168,2,23,"http://dati.senato.it/senatore/422"
2014-11-27,361,"http://dati.senato.it/votazione/17-361-15",15,"Mozioni su diffusione sistemi elettronici pagamento. Mozione1-00350 (testo 2) (punti 2 e 4 disp.), Molinari e altri","respinto",195,98,137,194,46,138,10,"http://dati.senato.it/senatore/422"
2014-11-27,361,"http://dati.senato.it/votazione/17-361-14",14,"Mozioni su diffus. sist. elettr. pagamento. Mozione 1-00350 (testo 2)(premesse e punti 1, 3 e 5 disp.), Molinari e altri","approvato",195,98,137,194,155,11,28,"http://dati.senato.it/senatore/422"
2014-11-27,361,"http://dati.senato.it/votazione/17-361-13",13,"Mozioni su diffusione sistemi elettronici pagamento.        Mozione 1-00321 (testo 2), Pagliari e altri","approvato",193,97,137,192,159,2,31,"http://dati.senato.it/senatore/422"
2014-11-27,361,"http://dati.senato.it/votazione/17-361-12",12,"Mozioni su diffus. sist. elettr. pagamento. Mozione 1-00299 (testo 3) (punto 3 disp.), Berger e altri","respinto",191,96,137,190,72,108,10,"http://dati.senato.it/senatore/422"
2014-11-27,361,"http://dati.senato.it/votazione/17-361-11",11,"Mozioni su diffus. sist. elettr. pagamento. Mozione 1-00299 (testo 3) (premesse e punti 1 e 2 disp.), Berger e altri","approvato",189,95,137,188,166,1,21,"http://dati.senato.it/senatore/422"
2014-11-27,361,"http://dati.senato.it/votazione/17-361-10",10,"Mozioni su diffusione sistemi elettronici pagamento.        Mozione 1-00248 (testo 2), Palermo e altri","approvato",190,95,137,189,162,0,27,"http://dati.senato.it/senatore/422"
2014-11-27,361,"http://dati.senato.it/votazione/17-361-9",9,"Mozioni su diffusione sistemi elettronici pagamento.        Mozione 1-00246 (testo 2), Candiani e altri","approvato",188,94,137,187,166,0,21,"http://dati.senato.it/senatore/422"
2014-11-27,361,"http://dati.senato.it/votazione/17-361-8",8,"Mozioni su politiche per infanzia e adolescenza.            ODG G1 (testo 2), Di Biagio e altri","approvato",187,93,137,184,178,0,6,"http://dati.senato.it/senatore/26041"
2014-11-27,361,"http://dati.senato.it/votazione/17-361-7",7,"Mozioni su politiche per infanzia e adolescenza.            Mozione 1-00355 (testo 2), Romani Paolo e altri","approvato",188,94,137,187,186,0,1,"http://dati.senato.it/senatore/26041"
2014-11-27,361,"http://dati.senato.it/votazione/17-361-6",6,"Mozioni su politiche per infanzia e adolescenza.            Mozione 1-00351 (testo 2) (punto 1 disp.), Petraglia e altri","respinto",188,94,137,187,48,138,1,"http://dati.senato.it/senatore/26041"
2014-11-27,361,"http://dati.senato.it/votazione/17-361-5",5,"Mozioni su politiche infanzia e adolescenza. Mozione 1-00351(testo 2) (prem. e disp. tranne punto 1), Petraglia e altri","approvato",186,93,137,185,179,6,0,"http://dati.senato.it/senatore/26041"
2014-11-27,361,"http://dati.senato.it/votazione/17-361-4",4,"Mozioni su politiche per infanzia e adolescenza. Mozione    1-00349 (testo 2) (punti 3 e 4 disp.), Catalfo e altri","respinto",184,92,137,183,33,147,3,"http://dati.senato.it/senatore/26041"
2014-11-27,361,"http://dati.senato.it/votazione/17-361-3",3,"Mozioni su politiche infanzia e adolescenza. Mozione 1-00349(testo 2) (prem. e punti 1 e 2 disp.), Catalfo e altri","approvato",183,91,137,181,180,0,1,"http://dati.senato.it/senatore/26041"
2014-11-27,361,"http://dati.senato.it/votazione/17-361-2",2,"Mozioni su politiche per infanzia e adolescenza.            Mozione 1-00344 (testo 2), Stefani e altri","approvato",181,91,137,180,180,0,0,"http://dati.senato.it/senatore/26041"
2014-11-27,361,"http://dati.senato.it/votazione/17-361-1",1,"Mozioni su politiche per infanzia e adolescenza.            Mozione 1-00328 (testo 4), Mattesini e altri","approvato",184,92,137,183,183,0,0,"http://dati.senato.it/senatore/26041"
2014-11-26,360,"http://dati.senato.it/votazione/17-360-4",4,"Mozioni sul trattamento internazionale del PKK. Ordine del  giorno G1, Tonini e altri","approvato",186,93,139,185,184,1,0,"http://dati.senato.it/senatore/6472"
2014-11-26,360,"http://dati.senato.it/votazione/17-360-3",3,"Controprova","respinto",194,97,139,193,50,138,5,"http://dati.senato.it/senatore/26041"
2014-11-26,360,"http://dati.senato.it/votazione/17-360-2",2,"Votazione sulle dimissioni presentate dal senatore Tocci","respinto",206,103,139,205,52,150,3,"http://dati.senato.it/senatore/26041"
2014-11-26,360,"http://dati.senato.it/votazione/17-360-1",1,"Verifica del numero legale","",197,138,138,188,0,0,0,"http://dati.senato.it/senatore/26041"
2014-11-26,359,"http://dati.senato.it/votazione/17-359-25",25,"Votazione finale","approvato",212,106,141,211,211,0,0,"http://dati.senato.it/senatore/422"
2014-11-26,359,"http://dati.senato.it/votazione/17-359-24",24,"Articolo 4","approvato",202,100,141,199,199,0,0,"http://dati.senato.it/senatore/422"
2014-11-26,359,"http://dati.senato.it/votazione/17-359-23",23,"Articolo 3","approvato",200,98,141,195,194,1,0,"http://dati.senato.it/senatore/422"
2014-11-26,359,"http://dati.senato.it/votazione/17-359-22",22,"Articolo 2","approvato",200,100,141,199,198,0,1,"http://dati.senato.it/senatore/422"
2014-11-26,359,"http://dati.senato.it/votazione/17-359-21",21,"Articolo 1","approvato",199,100,141,198,198,0,0,"http://dati.senato.it/senatore/422"
2014-11-26,359,"http://dati.senato.it/votazione/17-359-20",20,"Votazione finale","approvato",212,106,140,211,199,0,12,"http://dati.senato.it/senatore/422"
2014-11-26,359,"http://dati.senato.it/votazione/17-359-19",19,"Articolo 4","approvato",201,100,140,199,189,0,10,"http://dati.senato.it/senatore/422"
2014-11-26,359,"http://dati.senato.it/votazione/17-359-18",18,"Articolo 3","approvato",198,99,140,196,189,0,7,"http://dati.senato.it/senatore/422"
2014-11-26,359,"http://dati.senato.it/votazione/17-359-17",17,"Articolo 2","approvato",183,92,140,182,170,1,11,"http://dati.senato.it/senatore/422"
2014-11-26,359,"http://dati.senato.it/votazione/17-359-16",16,"Articolo 1","approvato",201,101,140,200,191,1,8,"http://dati.senato.it/senatore/422"
2014-11-26,359,"http://dati.senato.it/votazione/17-359-15",15,"Votazione finale","approvato",219,110,140,218,209,0,9,"http://dati.senato.it/senatore/1103"
2014-11-26,359,"http://dati.senato.it/votazione/17-359-14",14,"Articolo 4","approvato",213,106,140,211,199,1,11,"http://dati.senato.it/senatore/1103"
2014-11-26,359,"http://dati.senato.it/votazione/17-359-13",13,"Articolo 3","approvato",208,104,140,206,195,0,11,"http://dati.senato.it/senatore/1103"
2014-11-26,359,"http://dati.senato.it/votazione/17-359-12",12,"Articolo 2","approvato",210,104,140,207,197,0,10,"http://dati.senato.it/senatore/1103"
2014-11-26,359,"http://dati.senato.it/votazione/17-359-11",11,"Articolo 1","approvato",208,104,140,207,197,0,10,"http://dati.senato.it/senatore/1103"
2014-11-26,359,"http://dati.senato.it/votazione/17-359-10",10,"Votazione finale","approvato",208,104,139,207,183,24,0,"http://dati.senato.it/senatore/1103"
2014-11-26,359,"http://dati.senato.it/votazione/17-359-9",9,"Articolo 4","approvato",207,103,139,204,183,1,20,"http://dati.senato.it/senatore/1103"
2014-11-26,359,"http://dati.senato.it/votazione/17-359-8",8,"Articolo 3","approvato",202,100,139,198,177,0,21,"http://dati.senato.it/senatore/1103"
2014-11-26,359,"http://dati.senato.it/votazione/17-359-7",7,"Articolo 2","approvato",204,102,139,202,180,0,22,"http://dati.senato.it/senatore/1103"
2014-11-26,359,"http://dati.senato.it/votazione/17-359-6",6,"Articolo 1","approvato",201,100,139,199,177,0,22,"http://dati.senato.it/senatore/1103"
2014-11-26,359,"http://dati.senato.it/votazione/17-359-5",5,"Votazione finale","approvato",204,102,139,203,170,20,13,"http://dati.senato.it/senatore/1103"
2014-11-26,359,"http://dati.senato.it/votazione/17-359-4",4,"Articolo 4","approvato",185,93,139,184,168,0,16,"http://dati.senato.it/senatore/1103"
2014-11-26,359,"http://dati.senato.it/votazione/17-359-3",3,"Articolo 3","approvato",183,89,139,177,163,0,14,"http://dati.senato.it/senatore/1103"
2014-11-26,359,"http://dati.senato.it/votazione/17-359-2",2,"Articolo 2","approvato",174,87,139,173,156,0,17,"http://dati.senato.it/senatore/1103"
2014-11-26,359,"http://dati.senato.it/votazione/17-359-1",1,"Articolo 1","approvato",171,85,139,168,152,0,16,"http://dati.senato.it/senatore/1103"
2014-11-25,358,"http://dati.senato.it/votazione/17-358-52",52,"Votazione finale","approvato",164,82,139,163,160,0,3,"http://dati.senato.it/senatore/6472"
2014-11-25,358,"http://dati.senato.it/votazione/17-358-51",51,"Articolo 3","approvato",155,76,139,151,151,0,0,"http://dati.senato.it/senatore/6472"
2014-11-25,358,"http://dati.senato.it/votazione/17-358-50",50,"Articolo 2","approvato",153,75,139,149,147,0,2,"http://dati.senato.it/senatore/6472"
2014-11-25,358,"http://dati.senato.it/votazione/17-358-49",49,"Articolo 1","approvato",154,77,139,152,150,1,1,"http://dati.senato.it/senatore/6472"
2014-11-25,358,"http://dati.senato.it/votazione/17-358-48",48,"Votazione finale","approvato",180,90,139,178,153,0,25,"http://dati.senato.it/senatore/6472"
2014-11-25,358,"http://dati.senato.it/votazione/17-358-47",47,"Articolo 31","approvato",183,90,139,179,149,0,30,"http://dati.senato.it/senatore/6472"
2014-11-25,358,"http://dati.senato.it/votazione/17-358-46",46,"Articolo 30","approvato",178,87,139,173,146,0,27,"http://dati.senato.it/senatore/6472"
2014-11-25,358,"http://dati.senato.it/votazione/17-358-45",45,"Articolo 29","approvato",183,91,139,181,152,0,29,"http://dati.senato.it/senatore/6472"
2014-11-25,358,"http://dati.senato.it/votazione/17-358-44",44,"Articolo 28","approvato",182,91,139,181,153,0,28,"http://dati.senato.it/senatore/6472"
2014-11-25,358,"http://dati.senato.it/votazione/17-358-43",43,"Articolo 27","approvato",184,92,139,182,153,0,29,"http://dati.senato.it/senatore/6472"
2014-11-25,358,"http://dati.senato.it/votazione/17-358-42",42,"Articolo 26","approvato",182,91,139,180,153,0,27,"http://dati.senato.it/senatore/6472"
2014-11-25,358,"http://dati.senato.it/votazione/17-358-41",41,"Articolo 25","approvato",179,89,139,176,149,0,27,"http://dati.senato.it/senatore/6472"
2014-11-25,358,"http://dati.senato.it/votazione/17-358-40",40,"Articolo 24","approvato",184,92,139,183,153,1,29,"http://dati.senato.it/senatore/6472"
2014-11-25,358,"http://dati.senato.it/votazione/17-358-39",39,"Articolo 23","approvato",181,90,139,179,152,0,27,"http://dati.senato.it/senatore/6472"
2014-11-25,358,"http://dati.senato.it/votazione/17-358-38",38,"Articolo 22","approvato",182,89,139,177,150,0,27,"http://dati.senato.it/senatore/6472"
2014-11-25,358,"http://dati.senato.it/votazione/17-358-37",37,"Articolo 21","approvato",181,91,139,180,151,0,29,"http://dati.senato.it/senatore/6472"
2014-11-25,358,"http://dati.senato.it/votazione/17-358-36",36,"Articolo 20","approvato",181,90,139,179,152,0,27,"http://dati.senato.it/senatore/6472"
2014-11-25,358,"http://dati.senato.it/votazione/17-358-35",35,"Articolo 19","approvato",183,89,139,177,150,0,27,"http://dati.senato.it/senatore/6472"
2014-11-25,358,"http://dati.senato.it/votazione/17-358-34",34,"Articolo 18","approvato",182,90,139,179,151,0,28,"http://dati.senato.it/senatore/6472"
2014-11-25,358,"http://dati.senato.it/votazione/17-358-33",33,"Articolo 17","approvato",181,90,139,179,152,0,27,"http://dati.senato.it/senatore/6472"
2014-11-25,358,"http://dati.senato.it/votazione/17-358-32",32,"Articolo 16","approvato",181,91,139,180,151,0,29,"http://dati.senato.it/senatore/6472"
2014-11-25,358,"http://dati.senato.it/votazione/17-358-31",31,"Articolo 15","approvato",182,91,139,180,151,0,29,"http://dati.senato.it/senatore/6472"
2014-11-25,358,"http://dati.senato.it/votazione/17-358-30",30,"Articolo 14","approvato",181,91,139,180,151,0,29,"http://dati.senato.it/senatore/6472"
2014-11-25,358,"http://dati.senato.it/votazione/17-358-29",29,"Articolo 13","approvato",181,90,139,179,150,0,29,"http://dati.senato.it/senatore/6472"
2014-11-25,358,"http://dati.senato.it/votazione/17-358-28",28,"Articolo 12","approvato",179,89,139,176,147,0,29,"http://dati.senato.it/senatore/6472"
