"persona","cognome","nome","dataNascita","nato","luogoNascita","genere","collegio","nomeGruppo","sigla","commissione","aggiornamento"
"http://dati.camera.it/ocd/persona.rdf/p307388","D'ORSO","VALENTINA","19800729","nato a PALERMO, PALERMO, SICILIA, il 29.07.1980","PALERMO","female","SICILIA 1 - P01","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","II COMMISSIONE (GIUSTIZIA)",2022-11-10 12:02:23
"http://dati.camera.it/ocd/persona.rdf/p308270","TODDE","ALESSANDRA","19690206","nato a NUORO, NUORO, SARDEGNA, il 06.02.1969","NUORO","female","LOMBARDIA 2 - P01","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","X COMMISSIONE (ATTIVITA'  PRODUTTIVE, COMMERCIO E TURISMO)",2022-11-12 12:00:27
"http://dati.camera.it/ocd/persona.rdf/p307234","TORTO","DANIELA","19850818","nato a CHIETI, CHIETI, ABRUZZO, il 18.08.1985","CHIETI","female","ABRUZZO - P01","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","V COMMISSIONE (BILANCIO, TESORO E PROGRAMMAZIONE)",2022-11-26 12:00:37
"http://dati.camera.it/ocd/persona.rdf/p308872","ALIFANO","ENRICA","19670131","nato a CASERTA, CASERTA, CAMPANIA, il 31.01.1967","CASERTA","female","CAMPANIA 2 - P01","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","COMITATO PARLAMENTARE PER I PROCEDIMENTI DI ACCUSA",2023-03-06 12:01:24
"http://dati.camera.it/ocd/persona.rdf/p308872","ALIFANO","ENRICA","19670131","nato a CASERTA, CASERTA, CAMPANIA, il 31.01.1967","CASERTA","female","CAMPANIA 2 - P01","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","GIUNTA PER LE AUTORIZZAZIONI",2023-03-06 12:01:24
"http://dati.camera.it/ocd/persona.rdf/p308872","ALIFANO","ENRICA","19670131","nato a CASERTA, CASERTA, CAMPANIA, il 31.01.1967","CASERTA","female","CAMPANIA 2 - P01","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","VI COMMISSIONE (FINANZE)",2023-03-06 12:01:24
"http://dati.camera.it/ocd/persona.rdf/p307370","GIULIANO","CARLA","19830402","nato a SAN SEVERO, FOGGIA, PUGLIA, il 02.04.1983","SAN SEVERO","female","PUGLIA - P01","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","COMITATO PARLAMENTARE PER I PROCEDIMENTI DI ACCUSA",2023-03-06 12:01:27
"http://dati.camera.it/ocd/persona.rdf/p307370","GIULIANO","CARLA","19830402","nato a SAN SEVERO, FOGGIA, PUGLIA, il 02.04.1983","SAN SEVERO","female","PUGLIA - P01","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","GIUNTA PER LE AUTORIZZAZIONI",2023-03-06 12:01:27
"http://dati.camera.it/ocd/persona.rdf/p307370","GIULIANO","CARLA","19830402","nato a SAN SEVERO, FOGGIA, PUGLIA, il 02.04.1983","SAN SEVERO","female","PUGLIA - P01","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","II COMMISSIONE (GIUSTIZIA)",2023-03-06 12:01:27
"http://dati.camera.it/ocd/persona.rdf/p308841","COLUCCI","ALFONSO","19640224","nato a FOGGIA, FOGGIA, PUGLIA, il 24.02.1964","FOGGIA","male","LAZIO 1 - P02","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","COMITATO PER LA LEGISLAZIONE",2023-03-06 12:01:30
"http://dati.camera.it/ocd/persona.rdf/p308841","COLUCCI","ALFONSO","19640224","nato a FOGGIA, FOGGIA, PUGLIA, il 24.02.1964","FOGGIA","male","LAZIO 1 - P02","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","I COMMISSIONE (AFFARI COSTITUZIONALI, DELLA PRESIDENZA DEL CONSIGLIO E INTERNI)",2023-03-06 12:01:30
"http://dati.camera.it/ocd/persona.rdf/p307564","ORRICO","ANNA LAURA","19801229","nato a COSENZA, COSENZA, CALABRIA, il 29.12.1980","COSENZA","female","CALABRIA - P01","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","COMITATO PER LE INCOMPATIBILITA', LE INELEGGIBILITA' E LE DECADENZE",2023-03-15 12:00:14
"http://dati.camera.it/ocd/persona.rdf/p307564","ORRICO","ANNA LAURA","19801229","nato a COSENZA, COSENZA, CALABRIA, il 29.12.1980","COSENZA","female","CALABRIA - P01","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","COMMISSIONE PARLAMENTARE PER L'INDIRIZZO GENERALE E LA VIGILANZA DEI SERVIZI RADIOTELEVISIVI",2023-03-15 12:00:14
"http://dati.camera.it/ocd/persona.rdf/p307564","ORRICO","ANNA LAURA","19801229","nato a COSENZA, COSENZA, CALABRIA, il 29.12.1980","COSENZA","female","CALABRIA - P01","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","GIUNTA DELLE ELEZIONI",2023-03-15 12:00:14
"http://dati.camera.it/ocd/persona.rdf/p307564","ORRICO","ANNA LAURA","19801229","nato a COSENZA, COSENZA, CALABRIA, il 29.12.1980","COSENZA","female","CALABRIA - P01","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","VII COMMISSIONE (CULTURA, SCIENZA E ISTRUZIONE)",2023-03-15 12:00:14
"http://dati.camera.it/ocd/persona.rdf/p307250","RICCIARDI","RICCARDO","19820508","nato a PIETRASANTA, LUCCA, TOSCANA, il 08.05.1982","PIETRASANTA","male","TOSCANA - P02","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","COMMISSIONE PARLAMENTARE PER L'INDIRIZZO GENERALE E LA VIGILANZA DEI SERVIZI RADIOTELEVISIVI",2023-03-15 12:00:39
"http://dati.camera.it/ocd/persona.rdf/p307250","RICCIARDI","RICCARDO","19820508","nato a PIETRASANTA, LUCCA, TOSCANA, il 08.05.1982","PIETRASANTA","male","TOSCANA - P02","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","I COMMISSIONE (AFFARI COSTITUZIONALI, DELLA PRESIDENZA DEL CONSIGLIO E INTERNI)",2023-03-15 12:00:39
"http://dati.camera.it/ocd/persona.rdf/p308221","PAVANELLI","EMMA","19730319","nato a CHIAVARI, GENOVA, LIGURIA, il 19.03.1973","CHIAVARI","female","UMBRIA - P01","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","DELEGAZIONE PARLAMENTARE PRESSO L'ASSEMBLEA DEL CONSIGLIO D'EUROPA (CDE)",2023-04-30 12:00:48
"http://dati.camera.it/ocd/persona.rdf/p308221","PAVANELLI","EMMA","19730319","nato a CHIAVARI, GENOVA, LIGURIA, il 19.03.1973","CHIAVARI","female","UMBRIA - P01","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","X COMMISSIONE (ATTIVITA'  PRODUTTIVE, COMMERCIO E TURISMO)",2023-04-30 12:00:48
"http://dati.camera.it/ocd/persona.rdf/p302103","MELONI","GIORGIA","19770115","nato a ROMA, ROMA, LAZIO, il 15.01.1977","ROMA","female","ABRUZZO - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","I COMMISSIONE (AFFARI COSTITUZIONALI, DELLA PRESIDENZA DEL CONSIGLIO E INTERNI)",2022-11-10 12:00:24
"http://dati.camera.it/ocd/persona.rdf/p308789","VIETRI","MARIA IMMACOLATA","19691021","nato a SALERNO, SALERNO, CAMPANIA, il 21.10.1969","SALERNO","female","CAMPANIA 2 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","XII COMMISSIONE (AFFARI SOCIALI)",2022-11-10 12:00:32
"http://dati.camera.it/ocd/persona.rdf/p308874","CERRETO","MARCO","19710101","nato a CASERTA, CASERTA, CAMPANIA, il 01.01.1971","CASERTA","male","CAMPANIA 2 - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","XIII COMMISSIONE (AGRICOLTURA)",2022-11-10 12:00:39
"http://dati.camera.it/ocd/persona.rdf/p308832","AMBROSI","ALESSIA","19820414","nato a NEGRAR DI VALPOLICELLA, VERONA, VENETO, il 14.04.1982","NEGRAR DI VALPOLICELLA","female","TRENTINO-ALTO ADIGE/SÜDTIROL - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","XIV COMMISSIONE (POLITICHE DELL'UNIONE EUROPEA)",2022-11-10 12:00:47
"http://dati.camera.it/ocd/persona.rdf/p300444","LEO","MAURIZIO","19550725","nato a ROMA, ROMA, LAZIO, il 25.07.1955","ROMA","male","SICILIA 2 - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","VI COMMISSIONE (FINANZE)",2022-11-10 12:00:58
"http://dati.camera.it/ocd/persona.rdf/p301551","FITTO","RAFFAELE","19690828","nato a MAGLIE, LECCE, PUGLIA, il 28.08.1969","MAGLIE","male","PUGLIA - P04","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","XIV COMMISSIONE (POLITICHE DELL'UNIONE EUROPEA)",2022-11-10 12:01:02
"http://dati.camera.it/ocd/persona.rdf/p308787","GIORGIANNI","CARMEN LETIZIA","19770626","nato a SARTEANO, SIENA, TOSCANA, il 26.06.1977","SARTEANO","female","CAMPANIA 2 - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","V COMMISSIONE (BILANCIO, TESORO E PROGRAMMAZIONE)",2022-11-10 12:01:15
"http://dati.camera.it/ocd/persona.rdf/p308939","MATTIA","ALDO","19560111","nato a FROSINONE, FROSINONE, LAZIO, il 11.01.1956","FROSINONE","male","BASILICATA - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","VIII COMMISSIONE (AMBIENTE, TERRITORIO E LAVORI PUBBLICI)",2022-11-10 12:01:42
"http://dati.camera.it/ocd/persona.rdf/p308877","ROSSI","FABRIZIO","19750302","nato a MONTALCINO, SIENA, TOSCANA, il 02.03.1975","MONTALCINO","male","TOSCANA - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","VIII COMMISSIONE (AMBIENTE, TERRITORIO E LAVORI PUBBLICI)",2022-11-10 12:01:43
"http://dati.camera.it/ocd/persona.rdf/p308862","URZI'","ALESSANDRO","19660507","nato a BOLZANO, BOLZANO, TRENTINO ALTO-ADIGE, il 07.05.1966","BOLZANO","male","VENETO 2 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","I COMMISSIONE (AFFARI COSTITUZIONALI, DELLA PRESIDENZA DEL CONSIGLIO E INTERNI)",2022-11-10 12:01:47
"http://dati.camera.it/ocd/persona.rdf/p308823","GIORDANO","ANTONIO","19640606","nato a NAPOLI, NAPOLI, CAMPANIA, il 06.06.1964","NAPOLI","male","SICILIA 1 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","XIV COMMISSIONE (POLITICHE DELL'UNIONE EUROPEA)",2022-11-10 12:01:51
"http://dati.camera.it/ocd/persona.rdf/p302748","ROCCELLA","EUGENIA MARIA","19531115","nato a BOLOGNA, BOLOGNA, EMILIA-ROMAGNA, il 15.11.1953","BOLOGNA","female","CALABRIA - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","XIV COMMISSIONE (POLITICHE DELL'UNIONE EUROPEA)",2022-11-10 12:01:58
"http://dati.camera.it/ocd/persona.rdf/p308814","MAIORANO","LUIGI GIOVANNI","19740926","nato a MANDURIA, TARANTO, PUGLIA, il 26.09.1974","MANDURIA","male","PUGLIA - P03","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","IV COMMISSIONE (DIFESA)",2022-11-10 12:02:06
"http://dati.camera.it/ocd/persona.rdf/p308870","FRIJIA","MARIA GRAZIA","19740809","nato a LA SPEZIA, LA SPEZIA, LIGURIA, il 09.08.1974","LA SPEZIA","female","LIGURIA - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","IX COMMISSIONE (TRASPORTI, POSTE E TELECOMUNICAZIONI)",2022-11-10 12:02:07
"http://dati.camera.it/ocd/persona.rdf/p307298","BIGNAMI","GALEAZZO","19751025","nato a BOLOGNA, BOLOGNA, EMILIA-ROMAGNA, il 25.10.1975","BOLOGNA","male","EMILIA-ROMAGNA - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","VI COMMISSIONE (FINANZE)",2022-11-10 12:02:09
"http://dati.camera.it/ocd/persona.rdf/p308828","MATERA","MARIANGELA","19670103","nato a ANDRIA, BARI, PUGLIA, il 03.01.1967","ANDRIA","female","PUGLIA - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","VI COMMISSIONE (FINANZE)",2022-11-10 12:02:09
"http://dati.camera.it/ocd/persona.rdf/p308910","ALMICI","CRISTINA","19690626","nato a BRESCIA, BRESCIA, LOMBARDIA, il 26.06.1969","BRESCIA","female","LOMBARDIA 3 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","XIII COMMISSIONE (AGRICOLTURA)",2022-11-10 12:02:14
"http://dati.camera.it/ocd/persona.rdf/p308795","RAIMONDO","CARMINE FABIO","19781109","nato a MILANO, MILANO, LOMBARDIA, il 09.11.1978","MILANO","male","LOMBARDIA 4 - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","IX COMMISSIONE (TRASPORTI, POSTE E TELECOMUNICAZIONI)",2022-11-10 12:02:17
"http://dati.camera.it/ocd/persona.rdf/p308926","COLOMBO","BEATRIZ","19780313","nato a RIMINI, FORLI', EMILIA-ROMAGNA, il 13.03.1978","RIMINI","female","EMILIA-ROMAGNA - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","X COMMISSIONE (ATTIVITA'  PRODUTTIVE, COMMERCIO E TURISMO)",2022-11-12 12:00:21
"http://dati.camera.it/ocd/persona.rdf/p308421","ALBANO","LUCIA","19650211","nato a SAN BENEDETTO DEL TRONTO, ASCOLI PICENO, MARCHE, il 11.02.1965","SAN BENEDETTO DEL TRONTO","female","MARCHE - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","IV COMMISSIONE (DIFESA)",2022-11-26 12:00:26
"http://dati.camera.it/ocd/persona.rdf/p307889","RUSPANDINI","MASSIMO","19730620","nato a CECCANO, FROSINONE, LAZIO, il 20.06.1973","CECCANO","male","LAZIO 2 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","IX COMMISSIONE (TRASPORTI, POSTE E TELECOMUNICAZIONI)",2022-11-26 12:00:58
"http://dati.camera.it/ocd/persona.rdf/p308922","MILANI","MASSIMO","19670924","nato a ROMA, ROMA, LAZIO, il 24.09.1967","ROMA","male","LAZIO 2 - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","VIII COMMISSIONE (AMBIENTE, TERRITORIO E LAVORI PUBBLICI)",2022-11-26 12:00:59
"http://dati.camera.it/ocd/persona.rdf/p305688","RIZZETTO","WALTER","19750627","nato a SAN VITO AL TAGLIAMENTO, PORDENONE, FRIULI-VENEZIA-GIULIA, il 27.06.1975","SAN VITO AL TAGLIAMENTO","male","FRIULI-VENEZIA GIULIA - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","CONFERENZA DEI PRESIDENTI DELLE COMMISSIONI PERMANENTI",2023-01-11 12:00:39
"http://dati.camera.it/ocd/persona.rdf/p305688","RIZZETTO","WALTER","19750627","nato a SAN VITO AL TAGLIAMENTO, PORDENONE, FRIULI-VENEZIA-GIULIA, il 27.06.1975","SAN VITO AL TAGLIAMENTO","male","FRIULI-VENEZIA GIULIA - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","XI COMMISSIONE (LAVORO PUBBLICO E PRIVATO)",2023-01-11 12:00:39
"http://dati.camera.it/ocd/persona.rdf/p307424","MOLLICONE","FEDERICO","19701123","nato a ROMA, ROMA, LAZIO, il 23.11.1970","ROMA","male","LAZIO 1 - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","CONFERENZA DEI PRESIDENTI DELLE COMMISSIONI PERMANENTI",2023-01-11 12:00:44
"http://dati.camera.it/ocd/persona.rdf/p307424","MOLLICONE","FEDERICO","19701123","nato a ROMA, ROMA, LAZIO, il 23.11.1970","ROMA","male","LAZIO 1 - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","VII COMMISSIONE (CULTURA, SCIENZA E ISTRUZIONE)",2023-01-11 12:00:44
"http://dati.camera.it/ocd/persona.rdf/p308798","NORDIO","CARLO","19470206","nato a TREVISO, TREVISO, VENETO, il 06.02.1947","TREVISO","male","VENETO 1 - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","XI COMMISSIONE (LAVORO PUBBLICO E PRIVATO)",2023-02-24 12:00:35
"http://dati.camera.it/ocd/persona.rdf/p308811","LA SALANDRA","GIANDONATO","19780929","nato a FOGGIA, FOGGIA, PUGLIA, il 29.09.1978","FOGGIA","male","PUGLIA - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","COMITATO PER LE INCOMPATIBILITA', LE INELEGGIBILITA' E LE DECADENZE",2023-03-06 12:00:30
"http://dati.camera.it/ocd/persona.rdf/p308811","LA SALANDRA","GIANDONATO","19780929","nato a FOGGIA, FOGGIA, PUGLIA, il 29.09.1978","FOGGIA","male","PUGLIA - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","GIUNTA DELLE ELEZIONI",2023-03-06 12:00:30
"http://dati.camera.it/ocd/persona.rdf/p308811","LA SALANDRA","GIANDONATO","19780929","nato a FOGGIA, FOGGIA, PUGLIA, il 29.09.1978","FOGGIA","male","PUGLIA - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","XIII COMMISSIONE (AGRICOLTURA)",2023-03-06 12:00:30
"http://dati.camera.it/ocd/persona.rdf/p38560","ROTONDI","GIANFRANCO","19600725","nato a AVELLINO, AVELLINO, CAMPANIA, il 25.07.1960","AVELLINO","male","CAMPANIA 2 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","CONFERENZA DEI PRESIDENTI DELLE COMMISSIONI PERMANENTI",2023-03-06 12:00:45
"http://dati.camera.it/ocd/persona.rdf/p38560","ROTONDI","GIANFRANCO","19600725","nato a AVELLINO, AVELLINO, CAMPANIA, il 25.07.1960","AVELLINO","male","CAMPANIA 2 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","GIUNTA DELLE ELEZIONI",2023-03-06 12:00:45
"http://dati.camera.it/ocd/persona.rdf/p38560","ROTONDI","GIANFRANCO","19600725","nato a AVELLINO, AVELLINO, CAMPANIA, il 25.07.1960","AVELLINO","male","CAMPANIA 2 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","COMITATO PER LA LEGISLAZIONE",2023-03-06 12:00:45
"http://dati.camera.it/ocd/persona.rdf/p38560","ROTONDI","GIANFRANCO","19600725","nato a AVELLINO, AVELLINO, CAMPANIA, il 25.07.1960","AVELLINO","male","CAMPANIA 2 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","XIV COMMISSIONE (POLITICHE DELL'UNIONE EUROPEA)",2023-03-06 12:00:45
"http://dati.camera.it/ocd/persona.rdf/p308848","ROSSI","ANGELO","19760223","nato a ROMA, ROMA, LAZIO, il 23.02.1976","ROMA","male","LAZIO 1 - P03","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","GIUNTA PER IL REGOLAMENTO",2023-03-06 12:00:47
"http://dati.camera.it/ocd/persona.rdf/p308848","ROSSI","ANGELO","19760223","nato a ROMA, ROMA, LAZIO, il 23.02.1976","ROMA","male","LAZIO 1 - P03","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","V COMMISSIONE (BILANCIO, TESORO E PROGRAMMAZIONE)",2023-03-06 12:00:47
"http://dati.camera.it/ocd/persona.rdf/p308848","ROSSI","ANGELO","19760223","nato a ROMA, ROMA, LAZIO, il 23.02.1976","ROMA","male","LAZIO 1 - P03","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","COMITATO PARLAMENTARE PER LA SICUREZZA DELLA REPUBBLICA",2023-03-06 12:00:47
"http://dati.camera.it/ocd/persona.rdf/p308885","MAULLU","STEFANO GIOVANNI","19620315","nato a MILANO, MILANO, LOMBARDIA, il 15.03.1962","MILANO","male","LOMBARDIA 1 - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","DELEGAZIONE PARLAMENTARE PRESSO L'ASSEMBLEA DEL CONSIGLIO D'EUROPA (CDE)",2023-03-06 12:00:49
"http://dati.camera.it/ocd/persona.rdf/p308885","MAULLU","STEFANO GIOVANNI","19620315","nato a MILANO, MILANO, LOMBARDIA, il 15.03.1962","MILANO","male","LOMBARDIA 1 - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","VI COMMISSIONE (FINANZE)",2023-03-06 12:00:49
"http://dati.camera.it/ocd/persona.rdf/p308935","DONDI","DANIELA","19620112","nato a MODENA, MODENA, EMILIA-ROMAGNA, il 12.01.1962","MODENA","female","EMILIA-ROMAGNA - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","COMITATO PARLAMENTARE PER I PROCEDIMENTI DI ACCUSA",2023-03-06 12:01:24
"http://dati.camera.it/ocd/persona.rdf/p308935","DONDI","DANIELA","19620112","nato a MODENA, MODENA, EMILIA-ROMAGNA, il 12.01.1962","MODENA","female","EMILIA-ROMAGNA - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","GIUNTA PER LE AUTORIZZAZIONI",2023-03-06 12:01:24
"http://dati.camera.it/ocd/persona.rdf/p308935","DONDI","DANIELA","19620112","nato a MODENA, MODENA, EMILIA-ROMAGNA, il 12.01.1962","MODENA","female","EMILIA-ROMAGNA - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","II COMMISSIONE (GIUSTIZIA)",2023-03-06 12:01:24
"http://dati.camera.it/ocd/persona.rdf/p307246","DONZELLI","GIOVANNI","19751128","nato a FIRENZE, FIRENZE, TOSCANA, il 28.11.1975","FIRENZE","male","TOSCANA - P03","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","UFFICIO DI PRESIDENZA",2023-03-06 12:01:31
"http://dati.camera.it/ocd/persona.rdf/p307246","DONZELLI","GIOVANNI","19751128","nato a FIRENZE, FIRENZE, TOSCANA, il 28.11.1975","FIRENZE","male","TOSCANA - P03","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","COMITATO PER LA COMUNICAZIONE E L'INFORMAZIONE ESTERNA",2023-03-06 12:01:31
"http://dati.camera.it/ocd/persona.rdf/p307246","DONZELLI","GIOVANNI","19751128","nato a FIRENZE, FIRENZE, TOSCANA, il 28.11.1975","FIRENZE","male","TOSCANA - P03","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","XIV COMMISSIONE (POLITICHE DELL'UNIONE EUROPEA)",2023-03-06 12:01:31
"http://dati.camera.it/ocd/persona.rdf/p307246","DONZELLI","GIOVANNI","19751128","nato a FIRENZE, FIRENZE, TOSCANA, il 28.11.1975","FIRENZE","male","TOSCANA - P03","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","COMITATO PARLAMENTARE PER LA SICUREZZA DELLA REPUBBLICA",2023-03-06 12:01:31
"http://dati.camera.it/ocd/persona.rdf/p308819","CARAMANNA","GIANLUCA","19750725","nato a FLORSCHEIM, GERMANIA, il 25.07.1975","FLORSCHEIM","male","SICILIA 1 - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","COMMISSIONE PARLAMENTARE PER L'INDIRIZZO GENERALE E LA VIGILANZA DEI SERVIZI RADIOTELEVISIVI",2023-03-15 12:00:34
"http://dati.camera.it/ocd/persona.rdf/p308819","CARAMANNA","GIANLUCA","19750725","nato a FLORSCHEIM, GERMANIA, il 25.07.1975","FLORSCHEIM","male","SICILIA 1 - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","X COMMISSIONE (ATTIVITA'  PRODUTTIVE, COMMERCIO E TURISMO)",2023-03-15 12:00:34
"http://dati.camera.it/ocd/persona.rdf/p308904","KELANY","SARA","19780608","nato a FORMIA, LATINA, LAZIO, il 08.06.1978","FORMIA","female","LOMBARDIA 2 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","COMMISSIONE PARLAMENTARE PER L'INDIRIZZO GENERALE E LA VIGILANZA DEI SERVIZI RADIOTELEVISIVI",2023-03-15 12:00:41
"http://dati.camera.it/ocd/persona.rdf/p308904","KELANY","SARA","19780608","nato a FORMIA, LATINA, LAZIO, il 08.06.1978","FORMIA","female","LOMBARDIA 2 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","I COMMISSIONE (AFFARI COSTITUZIONALI, DELLA PRESIDENZA DEL CONSIGLIO E INTERNI)",2023-03-15 12:00:41
"http://dati.camera.it/ocd/persona.rdf/p308904","KELANY","SARA","19780608","nato a FORMIA, LATINA, LAZIO, il 08.06.1978","FORMIA","female","LOMBARDIA 2 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","GIUNTA PER IL REGOLAMENTO",2023-03-15 12:00:41
"http://dati.camera.it/ocd/persona.rdf/p308799","FILINI","FRANCESCO","19780904","nato a ROMA, ROMA, LAZIO, il 04.09.1978","ROMA","male","VENETO 1 - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","COMMISSIONE PARLAMENTARE PER L'INDIRIZZO GENERALE E LA VIGILANZA DEI SERVIZI RADIOTELEVISIVI",2023-04-13 12:01:16
"http://dati.camera.it/ocd/persona.rdf/p308799","FILINI","FRANCESCO","19780904","nato a ROMA, ROMA, LAZIO, il 04.09.1978","ROMA","male","VENETO 1 - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","VI COMMISSIONE (FINANZE)",2023-04-13 12:01:16
"http://dati.camera.it/ocd/persona.rdf/p308909","ANTONIOZZI","ALFREDO","19560318","nato a COSENZA, COSENZA, CALABRIA, il 18.03.1956","COSENZA","male","CALABRIA - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","DELEGAZIONE PARLAMENTARE PRESSO L'ASSEMBLEA DEL CONSIGLIO D'EUROPA (CDE)",2023-04-14 12:00:45
"http://dati.camera.it/ocd/persona.rdf/p308909","ANTONIOZZI","ALFREDO","19560318","nato a COSENZA, COSENZA, CALABRIA, il 18.03.1956","COSENZA","male","CALABRIA - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","X COMMISSIONE (ATTIVITA'  PRODUTTIVE, COMMERCIO E TURISMO)",2023-04-14 12:00:45
"http://dati.camera.it/ocd/persona.rdf/p307464","MONTARULI","AUGUSTA","19830914","nato a TORINO, TORINO, PIEMONTE, il 14.09.1983","TORINO","female","PIEMONTE 1 - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","COMMISSIONE PARLAMENTARE PER L'INDIRIZZO GENERALE E LA VIGILANZA DEI SERVIZI RADIOTELEVISIVI",2023-04-28 12:01:03
"http://dati.camera.it/ocd/persona.rdf/p307464","MONTARULI","AUGUSTA","19830914","nato a TORINO, TORINO, PIEMONTE, il 14.09.1983","TORINO","female","PIEMONTE 1 - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","I COMMISSIONE (AFFARI COSTITUZIONALI, DELLA PRESIDENZA DEL CONSIGLIO E INTERNI)",2023-04-28 12:01:03
"http://dati.camera.it/ocd/persona.rdf/p307573","CARETTA","MARIA CRISTINA","19640111","nato a THIENE, VICENZA, VENETO, il 11.01.1964","THIENE","female","VENETO 2 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","DELEGAZIONE PARLAMENTARE PRESSO L'ASSEMBLEA DEL CONSIGLIO D'EUROPA (CDE)",2023-04-30 12:00:24
